iso2c,call_year,funding_scheme,research_domain,research_panel,projects,n
RS,2007,StG,LS,LS5,evaluated,2
RS,2007,StG,LS,LS5,granted,0
RS,2007,StG,LS,LS6,evaluated,1
RS,2007,StG,LS,LS6,granted,0
RS,2007,StG,PE,PE1,evaluated,3
RS,2007,StG,PE,PE1,granted,0
RS,2007,StG,PE,PE2,evaluated,1
RS,2007,StG,PE,PE2,granted,0
RS,2007,StG,PE,PE4,evaluated,7
RS,2007,StG,PE,PE4,granted,0
RS,2007,StG,PE,PE5,evaluated,1
RS,2007,StG,PE,PE5,granted,0
RS,2007,StG,PE,PE6,evaluated,1
RS,2007,StG,PE,PE6,granted,0
RS,2007,StG,PE,PE7,evaluated,1
RS,2007,StG,PE,PE7,granted,0
RS,2007,StG,PE,PE8,evaluated,1
RS,2007,StG,PE,PE8,granted,0
RS,2008,AdG,LS,LS2,evaluated,1
RS,2008,AdG,LS,LS2,granted,0
RS,2008,AdG,LS,LS7,evaluated,1
RS,2008,AdG,LS,LS7,granted,0
RS,2009,StG,SH,SH5,evaluated,1
RS,2009,StG,SH,SH5,granted,0
RS,2010,StG,PE,PE1,evaluated,1
RS,2010,StG,PE,PE1,granted,0
RS,2010,AdG,PE,PE7,evaluated,1
RS,2010,AdG,PE,PE7,granted,0
RS,2011,StG,LS,LS4,evaluated,1
RS,2011,StG,LS,LS4,granted,0
RS,2011,StG,LS,LS7,evaluated,1
RS,2011,StG,LS,LS7,granted,0
RS,2011,StG,LS,LS9,evaluated,1
RS,2011,StG,LS,LS9,granted,0
RS,2011,StG,PE,PE1,evaluated,1
RS,2011,StG,PE,PE1,granted,0
RS,2011,StG,PE,PE4,evaluated,1
RS,2011,StG,PE,PE4,granted,0
RS,2011,StG,PE,PE9,evaluated,1
RS,2011,StG,PE,PE9,granted,0
RS,2012,StG,PE,PE1,evaluated,1
RS,2012,StG,PE,PE1,granted,0
RS,2012,StG,PE,PE6,evaluated,1
RS,2012,StG,PE,PE6,granted,0
RS,2012,StG,PE,PE9,evaluated,1
RS,2012,StG,PE,PE9,granted,0
RS,2012,StG,SH,SH4,evaluated,1
RS,2012,StG,SH,SH4,granted,0
RS,2012,AdG,LS,LS8,evaluated,1
RS,2012,AdG,LS,LS8,granted,0
RS,2012,AdG,PE,PE7,evaluated,1
RS,2012,AdG,PE,PE7,granted,0
RS,2012,AdG,SH,SH2,evaluated,2
RS,2012,AdG,SH,SH2,granted,0
RS,2012,SyG,NA,NA,evaluated,2
RS,2012,SyG,NA,NA,granted,0
RS,2013,StG,LS,LS1,evaluated,2
RS,2013,StG,LS,LS1,granted,0
RS,2013,StG,LS,LS5,evaluated,2
RS,2013,StG,LS,LS5,granted,0
RS,2013,StG,LS,LS9,evaluated,1
RS,2013,StG,LS,LS9,granted,0
RS,2013,StG,SH,SH4,evaluated,1
RS,2013,StG,SH,SH4,granted,0
RS,2013,CoG,LS,LS5,evaluated,1
RS,2013,CoG,LS,LS5,granted,0
RS,2013,SyG,NA,NA,evaluated,1
RS,2013,SyG,NA,NA,granted,0
RS,2014,StG,LS,LS7,evaluated,2
RS,2014,StG,LS,LS7,granted,0
RS,2014,StG,LS,LS9,evaluated,1
RS,2014,StG,LS,LS9,granted,0
RS,2014,StG,PE,PE3,evaluated,2
RS,2014,StG,PE,PE3,granted,0
RS,2014,StG,PE,PE5,evaluated,2
RS,2014,StG,PE,PE5,granted,0
RS,2014,StG,SH,SH4,evaluated,1
RS,2014,StG,SH,SH4,granted,0
RS,2014,StG,SH,SH6,evaluated,1
RS,2014,StG,SH,SH6,granted,1
RS,2014,CoG,LS,LS4,evaluated,1
RS,2014,CoG,LS,LS4,granted,0
RS,2014,CoG,PE,PE8,evaluated,1
RS,2014,CoG,PE,PE8,granted,0
RS,2014,AdG,LS,LS7,evaluated,2
RS,2014,AdG,LS,LS7,granted,0
RS,2015,StG,LS,LS9,evaluated,1
RS,2015,StG,LS,LS9,granted,0
RS,2015,StG,PE,PE2,evaluated,1
RS,2015,StG,PE,PE2,granted,0
RS,2015,StG,SH,SH4,evaluated,1
RS,2015,StG,SH,SH4,granted,0
RS,2015,CoG,LS,LS6,evaluated,1
RS,2015,CoG,LS,LS6,granted,0
RS,2015,CoG,LS,LS7,evaluated,1
RS,2015,CoG,LS,LS7,granted,0
RS,2015,CoG,PE,PE5,evaluated,1
RS,2015,CoG,PE,PE5,granted,0
RS,2015,CoG,PE,PE8,evaluated,1
RS,2015,CoG,PE,PE8,granted,0
RS,2015,CoG,PE,PE9,evaluated,1
RS,2015,CoG,PE,PE9,granted,0
RS,2015,AdG,LS,LS7,evaluated,1
RS,2015,AdG,LS,LS7,granted,0
RS,2015,AdG,PE,PE7,evaluated,1
RS,2015,AdG,PE,PE7,granted,0
RS,2015,AdG,SH,SH4,evaluated,1
RS,2015,AdG,SH,SH4,granted,0
RS,2016,StG,LS,LS9,evaluated,1
RS,2016,StG,LS,LS9,granted,0
RS,2016,StG,PE,PE1,evaluated,1
RS,2016,StG,PE,PE1,granted,0
RS,2016,StG,PE,PE7,evaluated,1
RS,2016,StG,PE,PE7,granted,0
RS,2016,StG,PE,PE8,evaluated,1
RS,2016,StG,PE,PE8,granted,0
RS,2016,StG,SH,SH4,evaluated,2
RS,2016,StG,SH,SH4,granted,0
RS,2016,CoG,PE,PE2,evaluated,1
RS,2016,CoG,PE,PE2,granted,1
RS,2016,CoG,PE,PE8,evaluated,1
RS,2016,CoG,PE,PE8,granted,0
RS,2016,CoG,SH,SH6,evaluated,1
RS,2016,CoG,SH,SH6,granted,0
RS,2016,AdG,PE,PE1,evaluated,2
RS,2016,AdG,PE,PE1,granted,0
RS,2016,AdG,PE,PE10,evaluated,1
RS,2016,AdG,PE,PE10,granted,0
RS,2016,AdG,PE,PE7,evaluated,1
RS,2016,AdG,PE,PE7,granted,0
RS,2017,StG,LS,LS2,evaluated,1
RS,2017,StG,LS,LS2,granted,0
RS,2017,StG,SH,SH4,evaluated,1
RS,2017,StG,SH,SH4,granted,0
RS,2017,CoG,PE,PE7,evaluated,1
RS,2017,CoG,PE,PE7,granted,0
RS,2017,AdG,PE,PE6,evaluated,1
RS,2017,AdG,PE,PE6,granted,0
RS,2017,AdG,PE,PE8,evaluated,1
RS,2017,AdG,PE,PE8,granted,0
RS,2018,StG,PE,PE7,evaluated,1
RS,2018,StG,PE,PE7,granted,0
RS,2018,StG,SH,SH3,evaluated,1
RS,2018,StG,SH,SH3,granted,0
RS,2018,CoG,LS,LS5,evaluated,1
RS,2018,CoG,LS,LS5,granted,0
RS,2018,CoG,PE,PE3,evaluated,1
RS,2018,CoG,PE,PE3,granted,0
RS,2018,CoG,PE,PE4,evaluated,1
RS,2018,CoG,PE,PE4,granted,0
RS,2018,AdG,LS,LS9,evaluated,1
RS,2018,AdG,LS,LS9,granted,0
RS,2018,AdG,SH,SH1,evaluated,1
RS,2018,AdG,SH,SH1,granted,0
RS,2019,StG,LS,LS5,evaluated,1
RS,2019,StG,LS,LS5,granted,0
RS,2019,StG,SH,SH4,evaluated,1
RS,2019,StG,SH,SH4,granted,0
RS,2019,CoG,SH,SH3,evaluated,1
RS,2019,CoG,SH,SH3,granted,0
RS,2019,SyG,NA,NA,evaluated,1
RS,2019,SyG,NA,NA,granted,0
RS,2020,StG,LS,LS9,evaluated,1
RS,2020,StG,LS,LS9,granted,0
RS,2020,StG,PE,PE1,evaluated,1
RS,2020,StG,PE,PE1,granted,0
RS,2020,StG,PE,PE5,evaluated,2
RS,2020,StG,PE,PE5,granted,0
RS,2020,StG,SH,SH2,evaluated,1
RS,2020,StG,SH,SH2,granted,0
SE,2007,StG,LS,LS1,evaluated,53
SE,2007,StG,LS,LS1,granted,1
SE,2007,StG,LS,LS2,evaluated,21
SE,2007,StG,LS,LS2,granted,1
SE,2007,StG,LS,LS3,evaluated,32
SE,2007,StG,LS,LS3,granted,0
SE,2007,StG,LS,LS4,evaluated,29
SE,2007,StG,LS,LS4,granted,1
SE,2007,StG,LS,LS5,evaluated,39
SE,2007,StG,LS,LS5,granted,0
SE,2007,StG,LS,LS6,evaluated,60
SE,2007,StG,LS,LS6,granted,1
SE,2007,StG,LS,LS7,evaluated,7
SE,2007,StG,LS,LS7,granted,0
SE,2007,StG,PE,PE1,evaluated,13
SE,2007,StG,PE,PE1,granted,1
SE,2007,StG,PE,PE2,evaluated,12
SE,2007,StG,PE,PE2,granted,1
SE,2007,StG,PE,PE3,evaluated,32
SE,2007,StG,PE,PE3,granted,0
SE,2007,StG,PE,PE4,evaluated,30
SE,2007,StG,PE,PE4,granted,2
SE,2007,StG,PE,PE5,evaluated,24
SE,2007,StG,PE,PE5,granted,1
SE,2007,StG,PE,PE6,evaluated,23
SE,2007,StG,PE,PE6,granted,0
SE,2007,StG,PE,PE7,evaluated,9
SE,2007,StG,PE,PE7,granted,0
SE,2007,StG,PE,PE8,evaluated,16
SE,2007,StG,PE,PE8,granted,0
SE,2007,StG,SH,SH1,evaluated,17
SE,2007,StG,SH,SH1,granted,1
SE,2007,StG,SH,SH2,evaluated,18
SE,2007,StG,SH,SH2,granted,1
SE,2007,StG,SH,SH3,evaluated,12
SE,2007,StG,SH,SH3,granted,0
SE,2007,StG,SH,SH4,evaluated,3
SE,2007,StG,SH,SH4,granted,0
SE,2007,StG,SH,SH5,evaluated,4
SE,2007,StG,SH,SH5,granted,0
SE,2008,AdG,LS,LS1,evaluated,5
SE,2008,AdG,LS,LS1,granted,1
SE,2008,AdG,LS,LS2,evaluated,1
SE,2008,AdG,LS,LS2,granted,1
SE,2008,AdG,LS,LS3,evaluated,1
SE,2008,AdG,LS,LS3,granted,0
SE,2008,AdG,LS,LS4,evaluated,11
SE,2008,AdG,LS,LS4,granted,2
SE,2008,AdG,LS,LS5,evaluated,2
SE,2008,AdG,LS,LS5,granted,1
SE,2008,AdG,LS,LS6,evaluated,5
SE,2008,AdG,LS,LS6,granted,0
SE,2008,AdG,LS,LS8,evaluated,2
SE,2008,AdG,LS,LS8,granted,1
SE,2008,AdG,LS,LS9,evaluated,1
SE,2008,AdG,LS,LS9,granted,0
SE,2008,AdG,PE,PE1,evaluated,3
SE,2008,AdG,PE,PE1,granted,0
SE,2008,AdG,PE,PE10,evaluated,2
SE,2008,AdG,PE,PE10,granted,0
SE,2008,AdG,PE,PE2,evaluated,2
SE,2008,AdG,PE,PE2,granted,1
SE,2008,AdG,PE,PE4,evaluated,8
SE,2008,AdG,PE,PE4,granted,3
SE,2008,AdG,PE,PE5,evaluated,3
SE,2008,AdG,PE,PE5,granted,2
SE,2008,AdG,PE,PE6,evaluated,1
SE,2008,AdG,PE,PE6,granted,1
SE,2008,AdG,PE,PE7,evaluated,3
SE,2008,AdG,PE,PE7,granted,2
SE,2008,AdG,PE,PE8,evaluated,1
SE,2008,AdG,PE,PE8,granted,1
SE,2008,AdG,PE,PE9,evaluated,1
SE,2008,AdG,PE,PE9,granted,1
SE,2008,AdG,SH,SH1,evaluated,3
SE,2008,AdG,SH,SH1,granted,1
SE,2008,AdG,SH,SH2,evaluated,3
SE,2008,AdG,SH,SH2,granted,0
SE,2008,AdG,SH,SH4,evaluated,2
SE,2008,AdG,SH,SH4,granted,0
SE,2009,StG,LS,LS1,evaluated,5
SE,2009,StG,LS,LS1,granted,0
SE,2009,StG,LS,LS2,evaluated,6
SE,2009,StG,LS,LS2,granted,1
SE,2009,StG,LS,LS3,evaluated,3
SE,2009,StG,LS,LS3,granted,0
SE,2009,StG,LS,LS4,evaluated,4
SE,2009,StG,LS,LS4,granted,0
SE,2009,StG,LS,LS5,evaluated,4
SE,2009,StG,LS,LS5,granted,1
SE,2009,StG,LS,LS6,evaluated,13
SE,2009,StG,LS,LS6,granted,1
SE,2009,StG,LS,LS7,evaluated,6
SE,2009,StG,LS,LS7,granted,0
SE,2009,StG,LS,LS8,evaluated,4
SE,2009,StG,LS,LS8,granted,1
SE,2009,StG,LS,LS9,evaluated,1
SE,2009,StG,LS,LS9,granted,0
SE,2009,StG,PE,PE1,evaluated,4
SE,2009,StG,PE,PE1,granted,0
SE,2009,StG,PE,PE10,evaluated,2
SE,2009,StG,PE,PE10,granted,0
SE,2009,StG,PE,PE2,evaluated,2
SE,2009,StG,PE,PE2,granted,1
SE,2009,StG,PE,PE3,evaluated,6
SE,2009,StG,PE,PE3,granted,0
SE,2009,StG,PE,PE4,evaluated,2
SE,2009,StG,PE,PE4,granted,0
SE,2009,StG,PE,PE5,evaluated,3
SE,2009,StG,PE,PE5,granted,0
SE,2009,StG,PE,PE6,evaluated,7
SE,2009,StG,PE,PE6,granted,0
SE,2009,StG,PE,PE7,evaluated,2
SE,2009,StG,PE,PE7,granted,0
SE,2009,StG,SH,SH1,evaluated,3
SE,2009,StG,SH,SH1,granted,1
SE,2009,StG,SH,SH2,evaluated,2
SE,2009,StG,SH,SH2,granted,0
SE,2009,StG,SH,SH3,evaluated,1
SE,2009,StG,SH,SH3,granted,0
SE,2009,StG,SH,SH4,evaluated,5
SE,2009,StG,SH,SH4,granted,0
SE,2009,AdG,LS,LS1,evaluated,6
SE,2009,AdG,LS,LS1,granted,0
SE,2009,AdG,LS,LS2,evaluated,1
SE,2009,AdG,LS,LS2,granted,0
SE,2009,AdG,LS,LS4,evaluated,3
SE,2009,AdG,LS,LS4,granted,1
SE,2009,AdG,LS,LS5,evaluated,2
SE,2009,AdG,LS,LS5,granted,0
SE,2009,AdG,LS,LS6,evaluated,2
SE,2009,AdG,LS,LS6,granted,0
SE,2009,AdG,LS,LS7,evaluated,4
SE,2009,AdG,LS,LS7,granted,1
SE,2009,AdG,LS,LS8,evaluated,4
SE,2009,AdG,LS,LS8,granted,1
SE,2009,AdG,LS,LS9,evaluated,1
SE,2009,AdG,LS,LS9,granted,0
SE,2009,AdG,PE,PE1,evaluated,3
SE,2009,AdG,PE,PE1,granted,0
SE,2009,AdG,PE,PE10,evaluated,3
SE,2009,AdG,PE,PE10,granted,0
SE,2009,AdG,PE,PE2,evaluated,4
SE,2009,AdG,PE,PE2,granted,0
SE,2009,AdG,PE,PE3,evaluated,5
SE,2009,AdG,PE,PE3,granted,2
SE,2009,AdG,PE,PE4,evaluated,2
SE,2009,AdG,PE,PE4,granted,0
SE,2009,AdG,PE,PE5,evaluated,2
SE,2009,AdG,PE,PE5,granted,1
SE,2009,AdG,PE,PE6,evaluated,1
SE,2009,AdG,PE,PE6,granted,1
SE,2009,AdG,PE,PE7,evaluated,2
SE,2009,AdG,PE,PE7,granted,1
SE,2009,AdG,PE,PE8,evaluated,5
SE,2009,AdG,PE,PE8,granted,3
SE,2009,AdG,PE,PE9,evaluated,1
SE,2009,AdG,PE,PE9,granted,0
SE,2009,AdG,SH,SH1,evaluated,3
SE,2009,AdG,SH,SH1,granted,1
SE,2009,AdG,SH,SH2,evaluated,4
SE,2009,AdG,SH,SH2,granted,0
SE,2009,AdG,SH,SH4,evaluated,2
SE,2009,AdG,SH,SH4,granted,0
SE,2009,AdG,SH,SH5,evaluated,1
SE,2009,AdG,SH,SH5,granted,0
SE,2009,AdG,SH,SH6,evaluated,1
SE,2009,AdG,SH,SH6,granted,0
SE,2010,StG,LS,LS1,evaluated,8
SE,2010,StG,LS,LS1,granted,2
SE,2010,StG,LS,LS2,evaluated,5
SE,2010,StG,LS,LS2,granted,1
SE,2010,StG,LS,LS3,evaluated,8
SE,2010,StG,LS,LS3,granted,0
SE,2010,StG,LS,LS4,evaluated,6
SE,2010,StG,LS,LS4,granted,1
SE,2010,StG,LS,LS5,evaluated,15
SE,2010,StG,LS,LS5,granted,2
SE,2010,StG,LS,LS6,evaluated,5
SE,2010,StG,LS,LS6,granted,1
SE,2010,StG,LS,LS7,evaluated,6
SE,2010,StG,LS,LS7,granted,2
SE,2010,StG,LS,LS8,evaluated,1
SE,2010,StG,LS,LS8,granted,1
SE,2010,StG,LS,LS9,evaluated,1
SE,2010,StG,LS,LS9,granted,0
SE,2010,StG,PE,PE10,evaluated,3
SE,2010,StG,PE,PE10,granted,0
SE,2010,StG,PE,PE2,evaluated,6
SE,2010,StG,PE,PE2,granted,0
SE,2010,StG,PE,PE3,evaluated,8
SE,2010,StG,PE,PE3,granted,1
SE,2010,StG,PE,PE4,evaluated,6
SE,2010,StG,PE,PE4,granted,2
SE,2010,StG,PE,PE5,evaluated,15
SE,2010,StG,PE,PE5,granted,0
SE,2010,StG,PE,PE6,evaluated,5
SE,2010,StG,PE,PE6,granted,1
SE,2010,StG,PE,PE7,evaluated,2
SE,2010,StG,PE,PE7,granted,1
SE,2010,StG,PE,PE8,evaluated,5
SE,2010,StG,PE,PE8,granted,2
SE,2010,StG,SH,SH1,evaluated,2
SE,2010,StG,SH,SH1,granted,0
SE,2010,StG,SH,SH2,evaluated,4
SE,2010,StG,SH,SH2,granted,3
SE,2010,StG,SH,SH4,evaluated,8
SE,2010,StG,SH,SH4,granted,1
SE,2010,StG,SH,SH5,evaluated,1
SE,2010,StG,SH,SH5,granted,0
SE,2010,AdG,LS,LS1,evaluated,7
SE,2010,AdG,LS,LS1,granted,0
SE,2010,AdG,LS,LS2,evaluated,2
SE,2010,AdG,LS,LS2,granted,0
SE,2010,AdG,LS,LS3,evaluated,5
SE,2010,AdG,LS,LS3,granted,1
SE,2010,AdG,LS,LS4,evaluated,7
SE,2010,AdG,LS,LS4,granted,1
SE,2010,AdG,LS,LS5,evaluated,4
SE,2010,AdG,LS,LS5,granted,3
SE,2010,AdG,LS,LS6,evaluated,5
SE,2010,AdG,LS,LS6,granted,0
SE,2010,AdG,LS,LS7,evaluated,1
SE,2010,AdG,LS,LS7,granted,1
SE,2010,AdG,LS,LS8,evaluated,1
SE,2010,AdG,LS,LS8,granted,0
SE,2010,AdG,LS,LS9,evaluated,1
SE,2010,AdG,LS,LS9,granted,0
SE,2010,AdG,PE,PE1,evaluated,2
SE,2010,AdG,PE,PE1,granted,0
SE,2010,AdG,PE,PE10,evaluated,4
SE,2010,AdG,PE,PE10,granted,0
SE,2010,AdG,PE,PE2,evaluated,3
SE,2010,AdG,PE,PE2,granted,0
SE,2010,AdG,PE,PE3,evaluated,4
SE,2010,AdG,PE,PE3,granted,0
SE,2010,AdG,PE,PE4,evaluated,3
SE,2010,AdG,PE,PE4,granted,1
SE,2010,AdG,PE,PE5,evaluated,5
SE,2010,AdG,PE,PE5,granted,1
SE,2010,AdG,PE,PE6,evaluated,1
SE,2010,AdG,PE,PE6,granted,0
SE,2010,AdG,PE,PE7,evaluated,3
SE,2010,AdG,PE,PE7,granted,1
SE,2010,AdG,PE,PE8,evaluated,2
SE,2010,AdG,PE,PE8,granted,1
SE,2010,AdG,PE,PE9,evaluated,3
SE,2010,AdG,PE,PE9,granted,0
SE,2010,AdG,SH,SH2,evaluated,3
SE,2010,AdG,SH,SH2,granted,0
SE,2010,AdG,SH,SH3,evaluated,1
SE,2010,AdG,SH,SH3,granted,0
SE,2010,AdG,SH,SH4,evaluated,6
SE,2010,AdG,SH,SH4,granted,0
SE,2010,AdG,SH,SH6,evaluated,2
SE,2010,AdG,SH,SH6,granted,1
SE,2011,StG,LS,LS1,evaluated,5
SE,2011,StG,LS,LS1,granted,0
SE,2011,StG,LS,LS2,evaluated,6
SE,2011,StG,LS,LS2,granted,1
SE,2011,StG,LS,LS3,evaluated,11
SE,2011,StG,LS,LS3,granted,2
SE,2011,StG,LS,LS4,evaluated,12
SE,2011,StG,LS,LS4,granted,0
SE,2011,StG,LS,LS5,evaluated,12
SE,2011,StG,LS,LS5,granted,1
SE,2011,StG,LS,LS6,evaluated,7
SE,2011,StG,LS,LS6,granted,0
SE,2011,StG,LS,LS7,evaluated,12
SE,2011,StG,LS,LS7,granted,1
SE,2011,StG,LS,LS8,evaluated,5
SE,2011,StG,LS,LS8,granted,0
SE,2011,StG,LS,LS9,evaluated,2
SE,2011,StG,LS,LS9,granted,0
SE,2011,StG,PE,PE1,evaluated,3
SE,2011,StG,PE,PE1,granted,0
SE,2011,StG,PE,PE10,evaluated,7
SE,2011,StG,PE,PE10,granted,1
SE,2011,StG,PE,PE2,evaluated,7
SE,2011,StG,PE,PE2,granted,1
SE,2011,StG,PE,PE3,evaluated,8
SE,2011,StG,PE,PE3,granted,0
SE,2011,StG,PE,PE4,evaluated,15
SE,2011,StG,PE,PE4,granted,1
SE,2011,StG,PE,PE5,evaluated,7
SE,2011,StG,PE,PE5,granted,0
SE,2011,StG,PE,PE6,evaluated,6
SE,2011,StG,PE,PE6,granted,2
SE,2011,StG,PE,PE7,evaluated,4
SE,2011,StG,PE,PE7,granted,1
SE,2011,StG,PE,PE9,evaluated,4
SE,2011,StG,PE,PE9,granted,1
SE,2011,StG,SH,SH1,evaluated,1
SE,2011,StG,SH,SH1,granted,0
SE,2011,StG,SH,SH2,evaluated,8
SE,2011,StG,SH,SH2,granted,1
SE,2011,StG,SH,SH3,evaluated,2
SE,2011,StG,SH,SH3,granted,1
SE,2011,StG,SH,SH4,evaluated,8
SE,2011,StG,SH,SH4,granted,1
SE,2011,AdG,LS,LS1,evaluated,5
SE,2011,AdG,LS,LS1,granted,0
SE,2011,AdG,LS,LS2,evaluated,5
SE,2011,AdG,LS,LS2,granted,1
SE,2011,AdG,LS,LS4,evaluated,11
SE,2011,AdG,LS,LS4,granted,1
SE,2011,AdG,LS,LS5,evaluated,6
SE,2011,AdG,LS,LS5,granted,0
SE,2011,AdG,LS,LS6,evaluated,5
SE,2011,AdG,LS,LS6,granted,0
SE,2011,AdG,LS,LS7,evaluated,7
SE,2011,AdG,LS,LS7,granted,2
SE,2011,AdG,LS,LS8,evaluated,5
SE,2011,AdG,LS,LS8,granted,1
SE,2011,AdG,LS,LS9,evaluated,1
SE,2011,AdG,LS,LS9,granted,0
SE,2011,AdG,PE,PE1,evaluated,4
SE,2011,AdG,PE,PE1,granted,0
SE,2011,AdG,PE,PE10,evaluated,4
SE,2011,AdG,PE,PE10,granted,1
SE,2011,AdG,PE,PE2,evaluated,4
SE,2011,AdG,PE,PE2,granted,0
SE,2011,AdG,PE,PE3,evaluated,5
SE,2011,AdG,PE,PE3,granted,1
SE,2011,AdG,PE,PE4,evaluated,4
SE,2011,AdG,PE,PE4,granted,0
SE,2011,AdG,PE,PE5,evaluated,4
SE,2011,AdG,PE,PE5,granted,0
SE,2011,AdG,PE,PE6,evaluated,1
SE,2011,AdG,PE,PE6,granted,0
SE,2011,AdG,PE,PE7,evaluated,3
SE,2011,AdG,PE,PE7,granted,1
SE,2011,AdG,PE,PE8,evaluated,5
SE,2011,AdG,PE,PE8,granted,1
SE,2011,AdG,PE,PE9,evaluated,1
SE,2011,AdG,PE,PE9,granted,0
SE,2011,AdG,SH,SH1,evaluated,2
SE,2011,AdG,SH,SH1,granted,0
SE,2011,AdG,SH,SH2,evaluated,3
SE,2011,AdG,SH,SH2,granted,0
SE,2011,AdG,SH,SH3,evaluated,1
SE,2011,AdG,SH,SH3,granted,0
SE,2011,AdG,SH,SH4,evaluated,1
SE,2011,AdG,SH,SH4,granted,0
SE,2011,AdG,SH,SH5,evaluated,2
SE,2011,AdG,SH,SH5,granted,0
SE,2011,AdG,SH,SH6,evaluated,1
SE,2011,AdG,SH,SH6,granted,0
SE,2011,PoC,NA,NA,evaluated,6
SE,2011,PoC,NA,NA,granted,2
SE,2012,StG,LS,LS1,evaluated,9
SE,2012,StG,LS,LS1,granted,0
SE,2012,StG,LS,LS2,evaluated,11
SE,2012,StG,LS,LS2,granted,3
SE,2012,StG,LS,LS3,evaluated,11
SE,2012,StG,LS,LS3,granted,0
SE,2012,StG,LS,LS4,evaluated,12
SE,2012,StG,LS,LS4,granted,2
SE,2012,StG,LS,LS5,evaluated,16
SE,2012,StG,LS,LS5,granted,2
SE,2012,StG,LS,LS6,evaluated,14
SE,2012,StG,LS,LS6,granted,1
SE,2012,StG,LS,LS7,evaluated,14
SE,2012,StG,LS,LS7,granted,2
SE,2012,StG,LS,LS8,evaluated,10
SE,2012,StG,LS,LS8,granted,2
SE,2012,StG,LS,LS9,evaluated,4
SE,2012,StG,LS,LS9,granted,0
SE,2012,StG,PE,PE1,evaluated,4
SE,2012,StG,PE,PE1,granted,1
SE,2012,StG,PE,PE10,evaluated,6
SE,2012,StG,PE,PE10,granted,0
SE,2012,StG,PE,PE2,evaluated,12
SE,2012,StG,PE,PE2,granted,0
SE,2012,StG,PE,PE3,evaluated,7
SE,2012,StG,PE,PE3,granted,3
SE,2012,StG,PE,PE4,evaluated,15
SE,2012,StG,PE,PE4,granted,1
SE,2012,StG,PE,PE5,evaluated,8
SE,2012,StG,PE,PE5,granted,0
SE,2012,StG,PE,PE6,evaluated,11
SE,2012,StG,PE,PE6,granted,1
SE,2012,StG,PE,PE7,evaluated,10
SE,2012,StG,PE,PE7,granted,1
SE,2012,StG,PE,PE8,evaluated,3
SE,2012,StG,PE,PE8,granted,0
SE,2012,StG,PE,PE9,evaluated,4
SE,2012,StG,PE,PE9,granted,1
SE,2012,StG,SH,SH1,evaluated,3
SE,2012,StG,SH,SH1,granted,0
SE,2012,StG,SH,SH2,evaluated,11
SE,2012,StG,SH,SH2,granted,0
SE,2012,StG,SH,SH3,evaluated,1
SE,2012,StG,SH,SH3,granted,0
SE,2012,StG,SH,SH4,evaluated,11
SE,2012,StG,SH,SH4,granted,1
SE,2012,StG,SH,SH5,evaluated,2
SE,2012,StG,SH,SH5,granted,0
SE,2012,StG,SH,SH6,evaluated,3
SE,2012,StG,SH,SH6,granted,0
SE,2012,AdG,LS,LS1,evaluated,1
SE,2012,AdG,LS,LS1,granted,0
SE,2012,AdG,LS,LS2,evaluated,2
SE,2012,AdG,LS,LS2,granted,0
SE,2012,AdG,LS,LS3,evaluated,3
SE,2012,AdG,LS,LS3,granted,0
SE,2012,AdG,LS,LS4,evaluated,6
SE,2012,AdG,LS,LS4,granted,0
SE,2012,AdG,LS,LS5,evaluated,7
SE,2012,AdG,LS,LS5,granted,1
SE,2012,AdG,LS,LS6,evaluated,5
SE,2012,AdG,LS,LS6,granted,0
SE,2012,AdG,LS,LS7,evaluated,2
SE,2012,AdG,LS,LS7,granted,0
SE,2012,AdG,LS,LS8,evaluated,2
SE,2012,AdG,LS,LS8,granted,0
SE,2012,AdG,LS,LS9,evaluated,3
SE,2012,AdG,LS,LS9,granted,1
SE,2012,AdG,PE,PE1,evaluated,2
SE,2012,AdG,PE,PE1,granted,0
SE,2012,AdG,PE,PE10,evaluated,2
SE,2012,AdG,PE,PE10,granted,0
SE,2012,AdG,PE,PE2,evaluated,3
SE,2012,AdG,PE,PE2,granted,0
SE,2012,AdG,PE,PE3,evaluated,5
SE,2012,AdG,PE,PE3,granted,1
SE,2012,AdG,PE,PE4,evaluated,6
SE,2012,AdG,PE,PE4,granted,1
SE,2012,AdG,PE,PE5,evaluated,1
SE,2012,AdG,PE,PE5,granted,0
SE,2012,AdG,PE,PE6,evaluated,2
SE,2012,AdG,PE,PE6,granted,0
SE,2012,AdG,PE,PE7,evaluated,3
SE,2012,AdG,PE,PE7,granted,1
SE,2012,AdG,PE,PE8,evaluated,4
SE,2012,AdG,PE,PE8,granted,0
SE,2012,AdG,PE,PE9,evaluated,1
SE,2012,AdG,PE,PE9,granted,0
SE,2012,AdG,SH,SH2,evaluated,10
SE,2012,AdG,SH,SH2,granted,1
SE,2012,AdG,SH,SH3,evaluated,1
SE,2012,AdG,SH,SH3,granted,0
SE,2012,AdG,SH,SH4,evaluated,1
SE,2012,AdG,SH,SH4,granted,0
SE,2012,AdG,SH,SH5,evaluated,1
SE,2012,AdG,SH,SH5,granted,0
SE,2012,SyG,NA,NA,evaluated,38
SE,2012,SyG,NA,NA,granted,0
SE,2012,SyG,NA,NA,evaluated,1
SE,2012,SyG,NA,NA,granted,0
SE,2012,PoC,NA,NA,evaluated,3
